src;dst;capacity_mbps;delay_ms;r_link
94;247;955;9;0,982
95;98;337;10;0,960
95;99;690;6;0,980
95;100;105;6;0,976
95;102;718;9;0,981
95;105;928;9;0,984
95;106;656;12;0,985
95;114;784;3;0,994
95;116;533;7;0,965
95;123;100;6;0,978
95;125;277;15;0,961
95;130;775;13;0,951
95;131;227;15;0,985
95;132;661;8;0,955
95;133;630;4;0,973
95;134;539;9;0,985
95;136;631;13;0,955
95;139;794;8;0,971
95;145;535;6;0,955
95;146;980;13;0,997
95;152;620;8;0,980
95;153;756;11;0,963
95;155;613;11;0,977
95;158;136;7;0,955
95;164;281;3;0,952
95;166;820;3;0,980
95;167;247;6;0,957
95;168;365;10;0,952
95;169;150;5;0,991
95;174;897;8;0,956
95;179;694;14;0,984
95;180;123;3;0,996
95;183;271;13;0,984
95;186;917;10;0,989
95;188;574;12;0,983
95;191;948;6;0,953
95;193;440;4;0,987
95;194;856;5;0,951
95;200;272;15;0,977
95;202;282;14;0,954
95;205;664;12;0,999
95;208;584;11;0,970
95;211;592;4;0,964
95;214;208;12;0,981
95;215;488;4;0,974
95;220;490;9;0,997
95;221;675;9;0,990
95;223;689;7;0,973
95;224;654;4;0,966
95;230;186;9;0,981
95;237;980;8;0,953
95;240;146;9;0,960
95;241;738;12;0,993
95;247;396;5;0,964
95;248;205;11;0,986
95;249;696;4;0,987
96;97;402;8;0,976
96;98;600;10;0,980
96;100;452;5;0,958
96;103;895;11;0,993
96;104;423;13;0,988
96;106;385;9;0,986
96;110;878;14;0,955
96;112;677;6;0,957
96;113;653;8;0,960
96;116;602;11;0,952
96;118;772;9;0,983
96;125;849;15;0,955
96;126;447;3;0,998
96;127;709;5;0,992
96;130;596;13;0,955
96;132;549;11;0,975
96;136;152;10;0,989
96;140;714;6;0,970
96;141;821;5;0,990
96;142;475;8;0,959
96;148;328;5;0,964
96;149;217;7;0,962
96;150;306;4;0,992
96;158;871;11;0,989
96;159;645;15;0,969
96;161;761;11;0,983
96;162;937;7;0,995
96;165;764;12;0,973
96;173;577;13;0,994
96;175;451;9;0,951
96;176;218;7;0,956
96;177;634;3;0,980
96;178;446;15;0,984
96;183;217;4;0,977
96;185;495;9;0,982
96;186;220;4;0,979
96;188;769;13;0,952
96;190;222;11;0,960
96;194;907;5;0,953
96;196;882;5;0,960
96;197;680;4;0,991
96;199;945;5;0,979
96;200;353;4;0,960
96;202;957;4;0,979
96;203;455;11;0,951
96;205;682;9;0,980
96;207;782;4;0,979
96;208;613;13;0,978
96;213;612;8;0,964
96;215;433;8;0,997
96;222;215;8;0,976
96;223;510;10;0,967
96;226;141;4;0,997
96;228;376;5;0,976
96;232;646;12;0,955
96;233;390;3;0,978
96;234;147;8;0,952
96;242;105;12;0,981
96;245;727;5;0,956
96;246;818;12;0,973
96;247;295;4;0,973
96;249;876;10;0,981
97;103;394;14;0,993
97;104;816;8;0,998
97;106;455;5;0,966
97;108;688;14;0,950
97;111;540;11;0,984
97;112;161;8;0,995
97;113;689;10;0,957
97;117;478;5;0,956
97;118;433;12;0,959
97;119;126;13;0,958
97;121;841;7;0,960
97;122;462;14;0,963
97;130;300;4;0,969
97;131;473;12;0,983
97;133;494;5;0,985
97;135;678;10;0,977
97;136;573;10;0,986
97;140;251;8;0,992
97;141;661;5;0,960
97;142;580;11;0,997
97;145;859;5;0,982
97;147;821;5;0,973
97;148;160;4;0,984
97;149;743;4;0,959
97;154;742;7;0,958
97;156;856;9;0,974
97;158;835;10;0,992
97;160;643;13;0,957
97;168;858;13;0,981
97;175;219;13;0,994
97;176;528;11;0,962
97;177;197;11;0,966
97;179;614;3;0,962
97;181;369;13;0,979
97;182;816;15;0,991
97;183;360;6;0,970
97;185;923;6;0,990
97;186;521;9;0,974
97;190;446;10;0,976
97;191;658;4;0,988
97;195;681;15;0,962
97;196;189;15;0,982
97;201;687;11;0,997
97;203;965;7;0,954
97;205;820;13;0,956
97;210;701;9;0,982
97;212;760;12;0,974
97;213;532;15;0,998
97;214;483;8;0,975
97;215;457;7;0,985
97;219;729;10;0,956
97;222;931;8;0,978
97;223;912;11;0,981
97;224;513;12;0,991
97;227;465;5;0,959
97;230;759;5;0,963
97;233;963;9;0,967
97;237;884;11;0,994
97;238;605;11;0,980
97;243;455;9;0,974
97;244;234;14;0,962
97;245;914;5;0,981
97;247;546;5;0,989
98;100;916;7;0,993
98;106;149;10;0,996
98;107;249;12;0,968
98;108;528;13;0,979
98;110;721;12;0,994
98;111;529;15;0,984
98;113;744;9;0,976
98;114;526;6;0,970
98;115;957;12;0,959
98;116;545;9;0,988
98;117;913;4;0,951
98;118;563;7;0,986
98;119;184;13;0,956
98;123;961;8;0,984
98;125;761;5;0,992
98;127;742;10;0,955
98;128;432;8;0,954
98;129;144;5;0,977
98;132;840;5;0,987
98;138;117;12;0,987
98;139;889;8;0,957
98;141;325;6;0,996
98;142;448;11;0,997
98;144;325;9;0,980
98;145;960;8;0,994
98;147;571;9;0,951
98;149;895;13;0,969
98;153;968;10;0,992
98;157;676;12;0,995
98;159;940;10;0,970
98;162;524;14;0,950
98;167;578;9;0,997
98;168;298;13;0,973
98;170;148;8;0,955
98;172;198;9;0,986
98;173;830;13;0,972
98;174;103;15;0,993
98;176;185;3;0,979
98;182;999;11;0,973
98;184;369;11;0,970
98;185;189;5;0,973
98;186;871;3;0,962
98;187;657;5;0,969
98;188;809;12;0,968
98;190;767;11;0,978
98;194;174;12;0,975
98;195;814;14;0,970
98;199;584;13;0,964
98;200;695;4;0,984
98;207;452;13;0,963
98;209;205;5;0,970
98;212;239;4;0,979
98;214;475;14;0,979
98;215;374;11;0,979
98;217;555;11;0,977
98;220;983;4;0,993
98;221;276;12;0,968
98;222;233;11;0,978
98;224;232;13;0,983
98;226;193;12;0,984
98;227;333;6;0,955
98;233;297;11;0,953
98;236;810;9;0,957
98;239;713;14;0,972
98;240;861;13;0,975
98;243;170;15;0,954
98;245;728;5;0,994
99;101;108;14;0,969
99;107;797;7;0,991
99;108;531;13;0,980
99;109;362;7;0,984
99;110;831;10;0,987
99;113;891;14;0,953
99;114;954;7;0,956
99;116;176;4;0,961
99;117;989;7;0,965
99;121;884;12;0,998
99;123;940;14;0,991
99;131;147;6;0,964
99;134;496;14;0,965
99;136;510;5;0,987
99;138;305;14;0,951
99;139;315;11;0,997
99;141;238;7;0,985
99;142;642;9;0,958
99;143;287;5;0,978
99;147;448;9;0,970
99;149;374;9;0,972
99;150;122;3;0,972
99;151;712;4;0,969
99;152;465;8;0,956
99;155;422;7;0,995
99;163;710;12;0,952
99;167;202;4;0,994
99;170;174;15;0,992
99;171;402;9;0,963
99;172;564;3;0,959
99;178;992;4;0,965
99;181;515;7;0,992
99;182;795;8;0,972
99;183;223;6;0,969
99;185;318;9;0,951
99;188;377;10;0,961
99;189;385;10;0,956
99;190;915;15;0,955
99;193;463;11;0,979
99;194;734;8;0,978
99;195;408;6;0,967
99;197;368;9;0,958
99;198;574;7;0,990
99;199;195;7;0,973
99;200;156;5;0,977
99;202;908;14;0,970
99;203;647;5;0,957
99;205;388;13;0,998
99;207;884;15;0,995
99;208;460;4;0,963
99;209;752;9;0,981
99;212;841;12;0,951
99;214;312;12;0,953
99;215;110;11;0,953
99;220;551;7;0,966
99;223;161;13;0,969
99;224;571;4;0,954
99;227;726;14;0,994
99;229;509;10;0,950
99;230;831;6;0,962
99;231;317;15;0,976
99;232;189;10;0,961
99;237;696;4;0,992
99;239;261;13;0,975
99;241;942;8;0,953
99;244;315;7;0,984
99;245;113;6;0,995
99;247;410;11;0,956
99;248;447;4;0,968
99;249;621;4;0,975
100;101;188;12;0,977
100;103;614;11;0,977
100;105;749;6;0,962
100;106;823;4;0,972
100;113;791;9;0,978
100;115;417;8;0,988
100;116;226;10;0,961
100;117;992;14;0,999
100;119;459;13;0,970
100;120;374;8;0,990
100;122;308;4;0,971
100;123;365;4;0,972
100;124;657;4;0,959
100;131;441;5;0,974
100;132;771;6;0,955
100;133;731;7;0,964
100;135;762;7;0,994
100;136;202;9;0,981
100;137;154;14;0,979
100;139;350;13;0,972
100;141;732;5;0,970
100;142;679;4;0,982
100;146;289;13;0,986
100;147;834;13;0,982
100;150;170;5;0,978
100;153;901;13;0,992
100;154;917;5;0,984
100;156;991;14;0,983
100;158;262;4;0,957
100;160;518;9;0,952
100;163;118;14;0,968
100;166;779;14;0,973
100;167;807;7;0,972
100;169;519;13;0,966
100;173;712;10;0,951
100;174;218;14;0,984
100;175;440;3;0,981
100;176;265;6;0,986
100;178;303;13;0,962
100;181;539;14;0,976
100;183;536;6;0,980
100;185;545;13;0,994
100;189;744;11;0,960
100;193;287;12;0,974
100;195;366;11;0,968
100;196;872;4;0,975
100;202;981;13;0,976
100;206;332;11;0,988
100;207;853;8;0,955
100;211;897;10;0,972
100;214;1000;6;0,973
100;215;257;7;0,985
100;218;391;12;0,991
100;219;635;4;0,974
100;222;155;6;0,957
100;224;673;6;0,991
100;226;690;8;0,990
100;230;253;13;0,975
100;231;749;14;0,973
100;232;828;5;0,998
100;235;692;6;0,964
100;237;509;15;0,977
100;238;887;12;0,978
100;239;642;5;0,953
100;242;851;5;0,957
100;243;776;8;0,996
100;246;205;11;0,952
101;102;883;5;0,967
101;104;339;12;0,961
101;105;753;8;0,977
101;116;822;6;0,954
101;120;995;8;0,988
101;122;752;5;0,954
101;124;765;11;0,963
101;131;104;5;0,952
101;133;728;13;0,998
101;135;553;9;0,976
101;136;965;8;0,965
101;138;620;13;0,994
101;139;456;14;0,963
101;142;467;13;0,991
101;150;944;13;0,977
101;151;635;8;0,986
101;152;207;7;0,991
101;153;206;9;0,993
101;154;980;4;0,976
101;159;574;9;0,953
101;160;457;11;0,991
101;169;814;13;0,976
101;170;950;6;0,967
101;171;761;13;0,956
101;176;696;9;0,959
101;177;667;14;0,995
101;182;415;11;0,982
101;183;806;8;0,969
101;185;738;12;0,965
101;186;417;4;0,962
101;192;202;12;0,963
101;195;770;15;0,960
101;198;885;3;0,983
101;199;241;14;0,956
101;203;489;3;0,971
101;204;384;4;0,971
101;205;897;9;0,956
101;209;852;8;0,993
101;210;669;7;0,970
101;212;800;11;0,990
101;214;342;3;0,964
101;217;822;12;0,983
101;224;924;10;0,978
101;226;480;7;0,954
101;229;172;13;0,984
101;232;634;15;0,963
101;233;267;11;0,958
101;234;379;4;0,990
101;240;432;7;0,965
101;242;183;6;0,983
101;248;923;5;0,960
101;249;810;14;0,968
102;105;782;6;0,981
102;106;154;8;0,974
102;108;146;14;0,990
102;110;931;15;0,950
102;112;673;13;0,967
102;118;586;5;0,997
102;119;702;4;0,979
102;120;232;9;0,989
102;121;290;12;0,956
102;128;429;14;0,990
102;131;368;12;0,958
102;132;108;12;0,997
102;135;610;5;0,989
102;139;629;5;0,951
102;140;375;13;0,967
102;144;395;10;0,966
102;148;793;9;0,977
102;150;276;6;0,959
102;151;744;8;0,981
102;152;399;14;0,993
102;153;740;3;0,962
102;154;595;5;0,954
102;163;570;13;0,981
102;164;892;14;0,981
102;166;635;9;0,969
102;169;620;10;0,993
102;173;346;12;0,983
102;174;873;4;0,951
102;176;696;14;0,974
102;179;147;5;0,969
102;181;769;15;0,957
102;183;625;13;0,953
102;184;817;7;0,986
102;188;241;7;0,993
102;189;257;4;0,952
102;195;808;12;0,975
102;196;834;5;0,975
102;198;403;6;0,978
102;200;400;7;0,994
102;201;156;10;0,977
102;202;183;11;0,952
102;205;748;4;0,954
102;206;753;9;0,972
102;210;121;8;0,986
102;213;984;9;0,953
102;219;250;7;0,996
102;222;114;6;0,968
102;223;583;6;0,995
102;228;593;9;0,981
102;233;740;12;0,998
102;234;421;8;0,977
102;241;252;3;0,971
102;248;230;12;0,965
102;249;738;13;0,972
103;104;427;4;0,954
103;106;892;13;0,997
103;107;253;10;0,974
103;110;330;5;0,961
103;112;173;13;0,995
103;116;970;12;0,965
103;118;637;3;0,963
103;123;360;5;0,970
103;128;709;9;0,981
103;132;270;5;0,979
103;136;802;11;0,997
103;139;614;15;0,963
103;140;872;5;0,980
103;142;716;12;0,976
103;147;146;6;0,993
103;148;621;11;0,992
103;150;213;10;0,972
103;152;870;8;0,990
103;155;797;3;0,995
103;157;366;10;0,998
103;158;409;4;0,965
103;162;589;12;0,995
103;165;370;14;0,952
103;173;797;12;0,950
103;174;921;13;0,968
103;175;279;12;0,972
103;178;980;4;0,991
103;181;603;5;0,970
103;186;473;3;0,970
103;187;902;6;0,995
103;190;966;5;0,962
103;192;869;6;0,987
103;195;153;8;0,964
103;196;763;5;0,966
103;197;754;4;0,998
103;198;545;5;0,961
103;205;878;8;0,983
103;214;695;10;0,967
103;216;195;14;0,985
103;219;424;3;0,951
103;221;338;7;0,990
103;225;316;7;0,954
103;229;138;8;0,962
103;235;866;8;0,961
103;236;900;10;0,989
103;239;708;10;0,985
103;240;569;6;0,969
103;241;726;5;0,996
103;242;637;5;0,957
103;243;144;15;0,952
103;245;258;7;0,975
103;247;688;7;0,977
104;106;263;11;0,960
104;108;565;8;0,976
104;109;560;9;0,951
104;110;557;4;0,959
104;114;971;14;0,982
104;115;123;9;0,989
104;119;753;7;0,980
104;120;565;10;0,972
104;122;353;8;0,975
104;123;528;8;0,957
104;124;404;10;0,968
104;125;720;13;0,985
104;126;143;14;0,977
104;128;227;6;0,986
104;131;603;6;0,988
104;132;828;14;0,973
104;137;929;10;0,952
104;138;869;6;0,999
104;144;790;7;0,975
104;153;109;6;0,957
104;156;223;8;0,968
104;158;223;5;0,990
104;159;908;13;0,979
104;160;300;8;0,956
104;162;895;10;0,984
104;165;976;14;0,971
104;166;478;14;0,962
104;167;355;4;0,975
104;171;254;8;0,986
104;173;915;9;0,983
104;177;377;8;0,987
104;180;978;10;0,997
104;183;210;14;0,994
104;184;818;10;0,959
104;185;679;12;0,991
104;187;281;9;0,964
104;188;953;7;0,972
104;190;704;4;0,956
104;191;920;12;0,995
104;192;652;10;0,961
104;197;196;14;0,997
104;199;131;15;0,955
104;200;571;13;0,976
104;201;141;7;0,985
104;205;972;14;0,971
104;209;685;11;0,981
104;213;591;13;0,977
104;216;815;10;0,989
104;217;516;9;0,997
104;219;379;8;0,996
104;221;222;14;0,974
104;224;208;11;0,962
104;225;550;3;0,956
104;226;442;13;0,956
104;228;854;9;0,977
104;229;147;6;0,957
104;230;615;11;0,986
104;232;116;13;0,956
104;236;586;4;0,960
104;239;284;14;0,971
104;245;481;12;0,998
104;247;962;9;0,963
104;249;847;8;0,975
105;111;250;7;0,951
105;112;817;12;0,985
105;114;845;8;0,958
105;115;339;6;0,956
105;116;549;6;0,998
105;117;549;12;0,992
105;118;212;14;0,991
105;119;381;8;0,956
105;120;819;7;0,968
105;121;848;15;0,993
105;122;393;4;0,988
105;123;728;6;0,961
105;124;365;13;0,970
105;127;547;11;0,968
105;131;601;5;0,976
105;132;874;9;0,962
105;135;728;3;0,972
105;137;609;8;0,979
105;139;886;8;0,958
105;142;946;14;0,990
105;148;656;9;0,965
105;150;113;11;0,968
105;160;819;8;0,990
105;162;998;4;0,975
105;166;951;6;0,962
105;168;308;9;0,951
105;169;700;7;0,999
105;171;148;3;0,998
105;172;425;7;0,996
105;176;739;13;0,972
105;177;253;12;0,967
105;179;364;13;0,974
105;181;371;13;0,974
105;182;390;13;0,980
105;183;264;11;0,973
105;185;826;8;0,959
105;186;389;13;0,988
105;189;846;13;0,974
105;191;177;8;0,953
105;192;501;5;0,990
105;194;889;11;0,958
105;199;988;9;0,959
105;202;223;3;0,969
105;203;644;14;0,959
105;205;484;11;0,962
105;209;424;4;0,984
105;212;959;14;0,990
105;213;657;9;0,998
105;215;605;10;0,984
105;216;281;7;0,958
105;217;184;14;0,950
105;220;322;13;0,966
105;222;831;6;0,961
105;225;544;7;0,972
105;226;498;6;0,990
105;230;874;13;0,976
105;231;304;14;0,999
105;234;916;7;0,965
105;235;395;13;0,991
105;236;287;5;0,959
105;238;612;12;0,993
105;239;201;11;0,959
105;243;813;8;0,978
105;244;351;6;0,992
105;245;171;6;0,985
105;249;765;13;0,960
106;111;732;14;0,965
106;114;917;5;0,977
106;116;126;8;0,956
106;121;273;6;0,996
106;124;729;6;0,958
106;126;586;6;0,988
106;129;525;7;0,956
106;130;921;6;0,960
106;132;854;9;0,969
106;134;853;5;0,956
106;135;978;14;0,982
106;136;397;9;0,983
106;137;257;13;0,996
106;141;378;9;0,997
106;143;458;13;0,977
106;145;193;15;0,994
106;147;482;14;0,989
106;148;871;15;0,993
106;149;695;11;0,997
106;150;155;11;0,983
106;151;955;7;0,962
106;152;661;14;0,980
106;154;722;9;0,999
106;158;984;3;0,965
106;159;904;6;0,995
106;164;148;11;0,954
106;166;731;12;0,975
106;168;220;10;0,992
106;172;289;9;0,958
106;177;375;13;0,973
106;178;683;5;0,995
106;181;740;10;0,987
106;182;563;9;0,965
106;184;438;9;0,969
106;188;550;13;0,988
106;190;552;9;0,985
106;191;677;11;0,973
106;192;182;7;0,987
106;198;510;9;0,992
106;199;594;9;0,955
106;202;723;12;0,983
106;205;139;10;0,987
106;206;239;6;0,981
106;212;214;4;0,957
106;215;115;6;0,972
106;216;749;7;0,963
106;219;356;10;0,984
106;227;709;11;0,992
106;228;470;11;0,975
106;230;948;7;0,979
106;232;673;14;0,970
106;236;377;11;0,994
106;237;650;15;0,992
106;238;511;15;0,969
106;240;957;5;0,963
106;242;165;6;0,964
106;244;407;5;0,984
106;247;749;9;0,966
106;248;348;14;0,954
106;249;458;12;0,957
107;112;134;9;0,980
107;114;913;8;0,989
107;115;786;6;0,953
107;116;720;7;0,987
107;119;532;11;0,960
107;120;134;9;0,974
107;126;434;11;0,957
107;128;178;7;0,973
107;129;798;14;0,961
107;133;884;5;0,993
107;134;640;3;0,951
107;142;598;11;0,983
107;147;933;8;0,977
107;148;704;5;0,979
107;151;651;9;0,966
107;153;536;14;0,985
107;155;144;3;0,979
107;156;207;4;0,953
107;157;619;8;0,989
107;159;410;14;0,984
107;161;285;7;0,974
107;163;621;13;0,957
107;167;572;14;0,952
107;168;798;7;0,978
107;170;633;6;0,980
107;178;855;6;0,982
107;182;785;11;0,960
107;184;482;12;0,980
107;188;836;11;0,991
107;193;577;5;0,996
107;195;172;6;0,982
107;197;472;12;0,997
107;200;186;6;0,986
107;202;492;6;0,997
107;211;874;15;0,976
107;217;652;4;0,959
107;218;561;3;0,962
107;222;127;9;0,959
107;226;507;13;0,972
107;227;836;9;0,966
107;228;830;12;0,957
107;231;802;9;0,984
107;232;897;5;0,965
107;240;596;15;0,967
107;241;651;5;0,982
107;243;843;15;0,977
107;244;191;10;0,970
107;246;258;6;0,987
108;110;432;12;0,978
108;111;613;13;0,997
108;116;278;6;0,958
108;119;926;6;0,986
108;120;312;5;0,996
108;128;814;9;0,981
108;132;121;10;0,957
108;135;184;10;0,967
108;136;271;14;0,986
108;137;969;15;0,965
108;140;620;9;0,954
108;143;915;15;0,994
108;144;821;15;0,998
108;149;247;13;0,976
108;150;896;9;0,975
108;157;984;7;0,960
108;159;882;4;0,959
108;160;187;7;0,959
108;163;687;14;0,966
108;164;477;12;0,992
108;165;699;8;0,973
108;167;592;14;0,976
108;170;985;14;0,981
108;171;219;8;0,992
108;172;720;8;0,993
108;173;643;15;0,989
108;178;149;11;0,994
108;182;798;13;0,980
108;184;872;8;0,962
108;186;505;15;0,956
108;188;672;9;0,982
108;190;219;10;0,998
108;191;566;4;0,988
108;193;307;12;0,993
108;197;309;7;0,961
108;199;974;11;0,999
108;201;610;5;0,978
108;202;601;13;0,998
108;203;959;14;0,994
108;206;563;5;0,958
108;210;488;6;0,975
108;211;518;14;0,973
108;213;691;4;0,956
108;217;294;3;0,980
108;226;993;14;0,982
108;229;233;12;0,979
108;233;263;3;0,958
108;235;739;5;0,979
108;236;523;12;0,996
108;239;464;9;0,990
108;243;169;13;0,981
108;245;786;5;0,970
109;116;368;7;0,993
109;117;703;11;0,995
109;118;444;8;0,969
109;119;107;12;0,965
109;120;473;12;0,993
109;121;159;13;0,975
109;122;980;8;0,965
109;123;794;9;0,957
109;124;366;14;0,958
109;125;172;11;0,977
109;127;879;12;0,996
109;129;587;11;0,954
109;135;352;13;0,955
109;136;122;10;0,974
109;137;168;7;0,996
109;138;923;5;0,960
109;141;517;4;0,974
109;144;462;15;0,958
109;146;161;4;0,956
109;149;421;6;0,976
109;150;439;4;0,977
109;151;629;13;0,953
109;155;269;9;0,967
109;156;758;6;0,969
109;158;925;7;0,990
109;159;455;8;0,986
109;160;319;6;0,971
109;161;321;3;0,977
109;162;521;13;0,992
109;170;576;11;0,978
109;171;357;10;0,972
109;174;245;14;0,993
109;177;637;13;0,972
109;178;876;6;0,985
109;182;747;12;0,971
109;187;775;15;0,993
109;189;997;9;0,959
109;191;411;8;0,993
109;195;413;5;0,972
109;199;803;11;0,974
109;203;573;11;0,979
109;207;470;15;0,968
109;208;571;7;0,979
109;213;671;4;0,998
109;220;504;14;0,987
109;221;230;7;0,992
109;222;903;9;0,986
109;223;566;15;0,968
109;224;857;10;0,970
109;225;977;8;0,972
109;228;520;10;0,985
109;230;897;7;0,978
109;231;157;9;0,963
109;233;857;7;0,958
109;240;654;12;0,956
109;243;317;14;0,983
110;119;144;4;0,974
110;122;120;14;0,957
110;123;323;11;0,951
110;129;697;4;0,986
110;131;701;7;0,977
110;133;360;12;0,997
110;134;518;13;0,983
110;136;641;5;0,982
110;138;513;5;0,969
110;142;501;6;0,969
110;144;410;7;0,992
110;145;969;15;0,971
110;152;460;4;0,975
110;153;545;3;0,977
110;156;419;9;0,951
110;161;606;10;0,981
110;162;717;10;0,965
110;165;233;5;0,961
110;169;419;14;0,950
110;173;291;3;0,976
110;178;534;12;0,971
110;181;463;7;0,962
110;182;204;6;0,966
110;184;560;15;0,971
110;186;864;6;0,953
110;188;327;9;0,999
110;190;610;8;0,992
110;191;281;11;0,966
110;198;351;10;0,974
110;200;318;4;0,984
110;208;169;8;0,957
110;209;459;14;0,966
110;218;304;3;0,976
110;219;579;7;0,989
110;225;994;14;0,981
110;233;427;4;0,976
110;234;246;13;0,997
110;235;464;6;0,983
110;237;914;5;0,954
110;239;736;6;0,978
110;240;792;11;0,960
110;242;601;12;0,994
110;244;350;10;0,959
110;245;428;11;0,966
110;246;374;7;0,996
110;248;997;6;0,967
110;249;229;13;0,966
111;114;827;6;0,975
111;116;519;4;0,966
111;119;420;14;0,988
111;120;201;3;0,954
111;125;890;7;0,970
111;127;144;10;0,976
111;131;709;14;0,981
111;133;633;7;0,987
111;136;993;8;0,957
111;144;481;8;0,958
111;145;165;9;0,965
111;146;548;7;0,977
111;147;108;9;0,974
111;148;524;6;0,994
111;152;464;13;0,999
111;154;994;10;0,969
111;156;149;10;0,997
111;160;170;7;0,993
111;164;886;10;0,951
111;165;110;15;0,953
111;167;882;7;0,975
111;173;664;9;0,962
111;174;894;11;0,972
111;175;404;13;0,991
111;178;851;11;0,981
111;179;353;4;0,981
111;184;132;7;0,957
111;186;900;13;0,993
111;187;562;6;0,977
111;188;223;10;0,989
111;190;136;8;0,958
111;191;406;12;0,996
111;192;943;13;0,968
111;204;829;7;0,996
111;207;996;8;0,966
111;214;180;7;0,953
111;216;386;3;0,977
111;217;889;10;0,966
111;220;637;10;0,962
111;223;847;14;0,954
111;226;168;10;0,969
111;230;971;12;0,998
111;236;427;10;0,952
111;237;734;7;0,965
111;244;327;11;0,968
111;246;399;8;0,974
112;113;691;14;0,991
112;118;942;9;0,967
112;122;966;4;0,951
112;125;384;10;0,978
112;127;974;13;0,984
112;130;594;12;0,975
112;132;798;12;0,983
112;134;701;14;0,995
112;137;806;11;0,987
112;139;998;7;0,997
112;141;339;3;0,974
112;144;765;3;0,978
112;146;236;15;0,990
112;148;551;10;0,968
112;149;846;13;0,963
112;150;630;11;0,966
112;151;155;6;0,994
112;153;837;8;0,956
112;154;105;5;0,966
112;155;155;14;0,952
112;156;596;15;0,956
112;158;704;4;0,980
112;161;937;10;0,996
112;162;459;13;0,964
112;164;923;5;0,965
112;165;600;9;0,988
112;168;850;12;0,990
112;170;670;6;0,951
112;172;841;8;0,999
112;174;843;9;0,962
112;175;786;15;0,979
112;177;555;11;0,962
112;180;376;8;0,961
112;181;344;5;0,994
112;182;679;13;0,976
112;186;418;3;0,971
112;189;733;10;0,986
112;190;766;12;0,970
112;192;298;5;0,997
112;197;969;8;0,998
112;200;444;4;0,976
112;202;286;5;0,956
112;203;766;9;0,984
112;205;297;12;0,989
112;206;995;13;0,979
112;207;109;12;0,973
112;208;1000;6;0,996
112;209;443;4;0,962
112;211;184;10;0,961
112;213;783;3;0,986
112;215;146;12;0,957
112;216;749;11;0,968
112;217;387;15;0,976
112;222;148;10;0,975
112;223;658;11;0,965
112;225;408;4;0,969
112;226;315;7;0,952
112;227;155;8;0,985
112;228;845;14;0,972
112;231;512;5;0,957
112;232;755;5;0,973
112;236;446;8;0,992
112;240;411;5;0,954
112;241;591;7;0,951
112;242;972;8;0,982
112;243;826;9;0,970
112;244;920;6;0,964
112;245;812;5;0,998
113;114;609;13;0,996
113;116;695;6;0,980
113;118;654;4;0,989
113;121;656;10;0,955
113;122;507;9;0,974
113;123;349;9;0,990
113;125;624;4;0,971
113;128;199;10;0,967
113;132;488;10;0,981
113;134;912;7;0,957
113;136;464;14;0,972
113;138;687;5;0,957
113;139;791;11;0,979
113;140;992;11;0,986
113;141;605;11;0,991
113;144;285;6;0,954
113;148;800;3;0,975
113;149;380;13;0,967
113;151;569;6;0,956
113;153;203;6;0,955
113;155;474;8;0,968
113;157;321;10;0,988
113;158;433;7;0,973
113;159;442;9;0,961
113;162;821;6;0,953
113;166;153;8;0,967
113;168;598;4;0,950
113;169;537;8;0,976
113;170;938;12;0,967
113;171;185;4;0,993
113;173;661;11;0,980
113;175;405;8;0,969
113;177;597;13;0,992
113;178;695;3;0,993
113;180;621;11;0,973
113;183;268;6;0,953
113;184;393;7;0,953
113;186;584;12;0,987
113;187;754;15;0,997
113;188;148;13;0,990
113;189;878;5;0,974
113;190;804;4;0,960
113;191;806;10;0,979
113;192;897;13;0,971
113;193;547;12;0,954
113;196;304;12;0,951
113;198;644;4;0,979
113;201;731;4;0,992
113;202;779;6;0,986
113;203;870;7;0,996
113;205;785;5;0,979
113;209;578;7;0,968
113;210;451;6;0,990
113;213;789;12;0,994
113;217;121;4;0,977
113;223;691;5;0,980
113;227;880;13;0,995
113;229;815;15;0,984
113;232;772;9;0,999
113;233;592;10;0,991
113;234;418;7;0,992
113;236;417;8;0,990
113;237;271;13;0,988
113;239;436;12;0,959
